bin	ident	mq	FP	total	TP	FP_sum	TP_sum	total_sum	PPV	FPR	TPR	mode	breeds	prog	replication
(50,60]	novel	59.973183874369	54	1852281	1852227	54	1852227	1852281	99.9970846755973	0.00281862905014811	96.6803857346052	se	OBV	vg	5
(40,50]	novel	45.5106643535055	22	9799	9777	76	1862004	1862080	99.9959185427049	0.00396695940391215	97.1907141831848	se	OBV	vg	5
(30,40]	novel	35.6473203052923	49	11923	11874	125	1873878	1874003	99.9933297865585	0.00652460428275025	97.8104993932118	se	OBV	vg	5
(20,30]	novel	25.1208352668213	124	10775	10651	249	1884529	1884778	99.9867888950317	0.0129970117312385	98.3664478749364	se	OBV	vg	5
(10,20]	novel	15.9003873824018	449	10842	10393	698	1894922	1895620	99.9631782741267	0.0364333903148774	98.9089295734214	se	OBV	vg	5
[0,10]	novel	3.01163078445929	6529	20205	13676	7227	1908598	1915825	99.6227734787885	0.377226521211489	99.6227734787885	se	OBV	vg	5
(50,60]	ref	59.9796725708077	24	7860020	7859996	24	7859996	7860020	99.9996946572655	0.000296876304632198	97.2269402876608	se	OBV	vg	5
(40,50]	ref	45.0642687544119	23	31166	31143	47	7891139	7891186	99.9994043987811	0.000581382763238055	97.6121744024591	se	OBV	vg	5
(30,40]	ref	36.0311681296421	27	37025	36998	74	7928137	7928211	99.9990666242359	0.000915368605949277	98.0698339657417	se	OBV	vg	5
(20,30]	ref	24.9205013736264	56	40768	40712	130	7968849	7968979	99.9983686743308	0.00160807998342441	98.5734351371661	se	OBV	vg	5
(10,20]	ref	15.878653152593	174	32164	31990	304	8000839	8001143	99.9962005428474	0.00376043319200784	98.9691465115488	se	OBV	vg	5
[0,10]	ref	2.64660612775797	27277	83032	55755	27581	8056594	8084175	99.6588272767475	0.341172723252527	99.6588272767475	se	OBV	vg	5
(50,60]	novel	59.9939369227968	19	1905633	1905614	19	1905614	1905633	99.9990029559732	0.000991739850978038	99.4670181253507	pe	OBV	vg	6
(40,50]	novel	45.9292929292929	13	2673	2660	32	1908274	1908306	99.9983231200866	0.00167029869638406	99.6058617044876	pe	OBV	vg	6
(30,40]	novel	35.5119047619048	8	2268	2260	40	1910534	1910574	99.9979063883419	0.00208787337048008	99.7238265499197	pe	OBV	vg	6
(20,30]	novel	25.5725849973017	15	1853	1838	55	1912372	1912427	99.9971240732326	0.00287082588441011	99.8197643312933	pe	OBV	vg	6
(10,20]	novel	15.8976936723832	79	1691	1612	134	1913984	1914118	99.9929993866627	0.00699437579110827	99.9039056281237	pe	OBV	vg	6
[0,10]	novel	3.79203280609256	395	1707	1312	529	1915296	1915825	99.9723878746754	0.0276121253245991	99.9723878746754	pe	OBV	vg	6
(50,60]	ref	59.9939456010825	7	8028873	8028866	7	8028866	8028873	99.9999128146628	8.65889221843911e-05	99.3158361861291	pe	OBV	vg	6
(40,50]	ref	46.2715098761299	9	8961	8952	16	8037818	8037834	99.9998009413979	0.000197917536421465	99.4265710477569	pe	OBV	vg	6
(30,40]	ref	35.768954818693	11	10314	10303	27	8048121	8048148	99.9996645190919	0.000333985842711223	99.5540175713663	pe	OBV	vg	6
(20,30]	ref	24.7644041512585	27	8383	8356	54	8056477	8056531	99.9993297363344	0.000667971685422446	99.6573800047624	pe	OBV	vg	6
(10,20]	ref	16.5599214145383	51	7635	7584	105	8064061	8064166	99.9986979434699	0.00129883383276587	99.7511929170262	pe	OBV	vg	6
[0,10]	ref	1.96726473087111	7282	20009	12727	7387	8076788	8084175	99.9086239474034	0.0913760525965853	99.9086239474034	pe	OBV	vg	6
(50,60]	novel	59.9731374385579	25	1852355	1852330	25	1852330	1852355	99.9986503666954	0.00130492085655005	96.6857620085342	se	OBV	vg	6
(40,50]	novel	45.5106144111043	19	9798	9779	44	1862109	1862153	99.9976371436719	0.00229666070752809	97.1961948507823	se	OBV	vg	6
(30,40]	novel	35.6229951038325	40	11846	11806	84	1873915	1873999	99.9955176069998	0.00438453407800817	97.8124306760795	se	OBV	vg	6
(20,30]	novel	25.1000091835798	125	10889	10764	209	1884679	1884888	99.9889118080226	0.0109091383607584	98.3742774000757	se	OBV	vg	6
(10,20]	novel	15.9662602778565	433	10581	10148	642	1894827	1895469	99.966129754694	0.0335103675962053	98.9039708741665	se	OBV	vg	6
[0,10]	novel	2.9946453134211	6892	20356	13464	7534	1908291	1915825	99.6067490506701	0.393250949329923	99.6067490506701	se	OBV	vg	6
(50,60]	ref	59.9795568921122	26	7859666	7859640	26	7859640	7859666	99.9996691971389	0.000321615996684881	97.2225366224754	se	OBV	vg	6
(40,50]	ref	45.0715730661786	23	31143	31120	49	7890760	7890809	99.9993790243814	0.000606122455290738	97.6074862308151	se	OBV	vg	6
(30,40]	ref	36.0220172168736	37	37289	37252	86	7928012	7928098	99.9989152505431	0.00106380675826538	98.0682877349884	se	OBV	vg	6
(20,30]	ref	24.9460223084861	82	40702	40620	168	7968632	7968800	99.9978917779339	0.00207813413242539	98.5707508805784	se	OBV	vg	6
(10,20]	ref	15.8940870695257	175	32319	32144	343	8000776	8001119	99.9957130996302	0.00424285718703516	98.9683672112491	se	OBV	vg	6
[0,10]	ref	2.65258379888268	27298	83056	55758	27641	8056534	8084175	99.6580850859859	0.341914914014108	99.6580850859859	se	OBV	vg	6
(50,60]	novel	59.9940434338198	18	1905796	1905778	18	1905778	1905796	99.9990555127621	0.000939543016716036	99.4755784061697	pe	OBV	vg	7
(40,50]	novel	45.962776269872	7	2579	2572	25	1908350	1908375	99.9986899849348	0.00130492085655005	99.6098286638915	pe	OBV	vg	7
(30,40]	novel	35.4471049194602	11	2297	2286	36	1910636	1910672	99.9981158461526	0.00187908603343207	99.7291506270145	pe	OBV	vg	7
(20,30]	novel	25.546529562982	56	1945	1889	92	1912525	1912617	99.9951898367525	0.00480210875210418	99.8277504469354	pe	OBV	vg	7
(10,20]	novel	15.8674033149171	53	1629	1576	145	1914101	1914246	99.9924252159858	0.00756854096799029	99.9100126577323	pe	OBV	vg	7
[0,10]	novel	3.90120329322356	320	1579	1259	465	1915360	1915825	99.9757284720682	0.0242715279318309	99.9757284720682	pe	OBV	vg	7
(50,60]	ref	59.9939808525149	8	8029044	8029036	8	8029036	8029044	99.9999003617367	9.89587682107327e-05	99.3179390599535	pe	OBV	vg	7
(40,50]	ref	46.2093983703538	17	8959	8942	25	8037978	8038003	99.9996889774736	0.00030924615065854	99.4285502231211	pe	OBV	vg	7
(30,40]	ref	35.7790098239471	15	10281	10266	40	8048244	8048284	99.9995029996456	0.000494793841053663	99.5555390624275	pe	OBV	vg	7
(20,30]	ref	24.7268633724375	24	8439	8415	64	8056659	8056723	99.9992056323644	0.000791670145685862	99.6596313167392	pe	OBV	vg	7
(10,20]	ref	16.5124849779677	46	7489	7443	110	8064102	8064212	99.9986359485589	0.00136068306289757	99.7517000807132	pe	OBV	vg	7
[0,10]	ref	1.99719481039924	7162	19963	12801	7272	8076903	8084175	99.9100464796964	0.089953520303556	99.9100464796964	pe	OBV	vg	7
(50,60]	novel	59.9731330444773	47	1853057	1853010	47	1853010	1853057	99.9974636506055	0.00245325121031409	96.7212558558323	se	OBV	vg	7
(40,50]	novel	45.4483335074705	34	9571	9537	81	1862547	1862628	99.9956513055747	0.00422794357522216	97.2190570641891	se	OBV	vg	7
(30,40]	novel	35.6350150854844	42	11932	11890	123	1874437	1874560	99.9934384602253	0.00642021061422625	97.8396774235643	se	OBV	vg	7
(20,30]	novel	25.1332273747195	115	10696	10581	238	1885018	1885256	99.9873757197961	0.0124228465543565	98.3919721268905	se	OBV	vg	7
(10,20]	novel	15.927537593985	368	10640	10272	606	1895290	1895896	99.9680362213961	0.0316312815627732	98.9281380084298	se	OBV	vg	7
[0,10]	novel	3.03572683024738	6525	19929	13404	7131	1908694	1915825	99.6277843748777	0.372215625122336	99.6277843748777	se	OBV	vg	7
(50,60]	ref	59.9796774177133	31	7860320	7860289	31	7860289	7860320	99.9996056140208	0.000383465226816589	97.2305646525465	se	OBV	vg	7
(40,50]	ref	45.0724069816392	26	30881	30855	57	7891144	7891201	99.9992776764906	0.00070508122350147	97.6122362516893	se	OBV	vg	7
(30,40]	ref	36.0389634902659	34	37086	37052	91	7928196	7928287	99.9988522110766	0.00112565598839708	98.0705637866573	se	OBV	vg	7
(20,30]	ref	24.9436758164795	52	40693	40641	143	7968837	7968980	99.9982055419891	0.00176888798176685	98.5732866990138	se	OBV	vg	7
(10,20]	ref	15.8597625411823	160	32174	32014	303	8000851	8001154	99.9962130462681	0.0037480633459815	98.9692949497011	se	OBV	vg	7
[0,10]	ref	2.64551137663965	27325	83021	55696	27628	8056547	8084175	99.6582458939842	0.341754106015765	99.6582458939842	se	OBV	vg	7
(50,60]	novel	59.9939374540875	29	1905800	1905771	29	1905771	1905800	99.9984783293105	0.00151370898370623	99.475264951269	pe	OBV	vg	8
(40,50]	novel	45.9276778733385	2	2558	2556	31	1908327	1908358	99.9983755668486	0.00161810270672045	99.6086801292812	pe	OBV	vg	8
(30,40]	novel	35.4727193365343	12	2291	2279	43	1910606	1910649	99.9977494558132	0.00224446504480579	99.7276367766559	pe	OBV	vg	8
(20,30]	novel	25.4014598540146	29	1781	1752	72	1912358	1912430	99.9962351563194	0.00375817402851201	99.8190856780164	pe	OBV	vg	8
(10,20]	novel	15.8744843842074	75	1697	1622	147	1913980	1914127	99.9923202587916	0.00767293864154536	99.9037489873809	pe	OBV	vg	8
[0,10]	novel	3.55804360636417	412	1697	1285	559	1915265	1915824	99.9708219544175	0.0291780455824752	99.9708219544175	pe	OBV	vg	8
(50,60]	ref	59.99394028464	20	8029090	8029070	20	8029070	8029090	99.9997509057689	0.000247396889924217	99.3183473491918	pe	OBV	vg	8
(40,50]	ref	46.1708389715832	6	8868	8862	26	8037932	8037958	99.9996765347617	0.000321615956901483	99.4279689111172	pe	OBV	vg	8
(30,40]	ref	35.7617793386011	8	10251	10243	34	8048175	8048209	99.9995775457621	0.00042057471287117	99.5546732282919	pe	OBV	vg	8
(20,30]	ref	24.7655863288156	29	8485	8456	63	8056631	8056694	99.9992180415441	0.000779300203261285	99.6592726333519	pe	OBV	vg	8
(10,20]	ref	16.5000663746183	50	7533	7483	113	8064114	8064227	99.9985987497624	0.00139779242807183	99.751836179717	pe	OBV	vg	8
[0,10]	ref	1.98195398265577	7230	19949	12719	7343	8076833	8084176	99.9091682318643	0.0908317681356764	99.9091682318643	pe	OBV	vg	8
(50,60]	novel	59.973016502719	42	1852725	1852683	42	1852683	1852725	99.997733068858	0.00219226703900408	96.7041874910287	se	OBV	vg	8
(40,50]	novel	45.4427035330261	36	9765	9729	78	1862412	1862490	99.9958120580513	0.00407135307243616	97.2120104915637	se	OBV	vg	8
(30,40]	novel	35.6255219642559	41	11974	11933	119	1874345	1874464	99.9936515185141	0.00621142327717824	97.8348753148122	se	OBV	vg	8
(20,30]	novel	25.0968221520164	96	10762	10666	215	1885011	1885226	99.9885955317824	0.0112223193663304	98.3916067490507	se	OBV	vg	8
(10,20]	novel	15.9666192508298	397	10545	10148	612	1895159	1895771	99.9677176199024	0.0319444625683452	98.9213002231415	se	OBV	vg	8
[0,10]	novel	2.94235563977261	6731	20054	13323	7343	1908482	1915825	99.6167186460141	0.383281353985881	99.6167186460141	se	OBV	vg	8
(50,60]	ref	59.9796490646852	29	7860081	7860052	29	7860052	7860081	99.9996310470592	0.000358725534763906	97.2276329990382	se	OBV	vg	8
(40,50]	ref	45.0565098731739	23	31145	31122	52	7891174	7891226	99.9993410402896	0.000643231993369763	97.6126073470701	se	OBV	vg	8
(30,40]	ref	36.0175215982721	38	37040	37002	90	7928176	7928266	99.9988648211349	0.00111328614237074	98.0703163897367	se	OBV	vg	8
(20,30]	ref	24.9315162507966	53	40798	40745	143	7968921	7969064	99.998205560904	0.00176888798176685	98.57432576608	se	OBV	vg	8
(10,20]	ref	15.8539287487587	163	32224	32061	306	8000982	8001288	99.9961756157259	0.00378517288406053	98.9709153995306	se	OBV	vg	8
[0,10]	ref	2.65390230072267	27159	82887	55728	27465	8056710	8084175	99.6602621788865	0.339737821113472	99.6602621788865	se	OBV	vg	8
(50,60]	novel	59.9937555912932	18	1905865	1905847	18	1905847	1905865	99.9990555469564	0.000939543507128003	99.4792319127436	pe	OBV	vg	9
(40,50]	novel	46.0618917866874	9	2569	2560	27	1908407	1908434	99.9985852274692	0.00140931526069201	99.6128558782018	pe	OBV	vg	9
(30,40]	novel	35.3488069414317	6	2305	2299	33	1910706	1910739	99.9982729195353	0.00172249642973467	99.7328564628066	pe	OBV	vg	9
(20,30]	novel	25.6126074498567	39	1745	1706	72	1912412	1912484	99.9962352626218	0.00375817402851201	99.8219043085377	pe	OBV	vg	9
(10,20]	novel	15.8693149107657	86	1737	1651	158	1914063	1914221	99.9917459896219	0.00824710411812359	99.908081326886	pe	OBV	vg	9
[0,10]	novel	3.6930754834685	379	1603	1224	537	1915287	1915824	99.9719702853707	0.0280297146293188	99.9719702853707	pe	OBV	vg	9
(50,60]	ref	59.9938775695756	6	8029001	8028995	6	8028995	8029001	99.9999252709023	7.42190669772652e-05	99.3174196108546	pe	OBV	vg	9
(40,50]	ref	46.2086966368475	9	8831	8822	15	8037817	8037832	99.9998133825141	0.000185547667443163	99.4265463790002	pe	OBV	vg	9
(30,40]	ref	35.7767642822852	10	10415	10405	25	8048222	8048247	99.9996893733505	0.000309246112405272	99.5552546109832	pe	OBV	vg	9
(20,30]	ref	24.8033273915627	29	8415	8386	54	8056608	8056662	99.9993297472328	0.000667971602795387	99.6589881269285	pe	OBV	vg	9
(10,20]	ref	16.5856478405316	59	7525	7466	113	8064074	8064187	99.9985987428119	0.00139779242807183	99.7513413859372	pe	OBV	vg	9
[0,10]	ref	1.97528640752414	7187	19989	12802	7300	8076876	8084176	99.9097001351777	0.0902998648223393	99.9097001351777	pe	OBV	vg	9
(50,60]	novel	59.9729271405942	41	1852815	1852774	41	1852774	1852815	99.9977871509028	0.00214007020474208	96.7089374029465	se	OBV	vg	9
(40,50]	novel	45.4743709226468	22	9657	9635	63	1862409	1862472	99.9966173988119	0.00328840055850613	97.2118539010609	se	OBV	vg	9
(30,40]	novel	35.6457727159365	49	12029	11980	112	1874389	1874501	99.9940250765404	0.00584604543734423	97.8371719755197	se	OBV	vg	9
(20,30]	novel	25.0864060622863	116	10821	10705	228	1885094	1885322	99.9879065751102	0.0119008782117365	98.3959390862944	se	OBV	vg	9
(10,20]	novel	15.9049094151882	410	10653	10243	638	1895337	1895975	99.9663497672701	0.0333015802591573	98.9305912596401	se	OBV	vg	9
[0,10]	novel	3.02357682619647	6718	19850	13132	7356	1908469	1915825	99.6160400871687	0.383959912831287	99.6160400871687	se	OBV	vg	9
(50,60]	ref	59.9797547521822	26	7859968	7859942	26	7859942	7859968	99.9996692098492	0.000321615996684881	97.2262723159754	se	OBV	vg	9
(40,50]	ref	45.0867263451728	23	31167	31144	49	7891086	7891135	99.9993790500353	0.000606122455290738	97.6115188006197	se	OBV	vg	9
(30,40]	ref	36.0327784822079	43	37067	37024	92	7928110	7928202	99.9988395855706	0.00113802583442343	98.069499979899	se	OBV	vg	9
(20,30]	ref	24.9476009326298	57	40745	40688	149	7968798	7968947	99.9981302423018	0.0018431070579249	98.5728042750188	se	OBV	vg	9
(10,20]	ref	15.8703076970845	186	32207	32021	335	8000819	8001154	99.9958131039597	0.00414389841882443	98.9688991146283	se	OBV	vg	9
[0,10]	ref	2.66102552366269	27133	83021	55888	27468	8056707	8084175	99.6602250693485	0.339774930651551	99.6602250693485	se	OBV	vg	9
(50,60]	novel	59.9935263346523	19	1905721	1905702	19	1905702	1905721	99.9990030020134	0.000991740368635115	99.471663367825	pe	pangenome	vg	10
(40,50]	novel	45.8688524590164	3	2623	2620	22	1908322	1908344	99.9988471680158	0.00114833095315645	99.6084191449737	pe	pangenome	vg	10
(30,40]	novel	35.4653043848446	12	2349	2337	34	1910659	1910693	99.9982205409242	0.00177469329124178	99.7304032103158	pe	pangenome	vg	10
(20,30]	novel	25.5019564002236	29	1789	1760	63	1912419	1912482	99.9967058513492	0.00328840227494801	99.8222696865683	pe	pangenome	vg	10
(10,20]	novel	15.8907809747504	97	1703	1606	160	1914025	1914185	99.9916413512801	0.00835149784113781	99.9060978461487	pe	pangenome	vg	10
[0,10]	novel	3.76632092739475	333	1639	1306	493	1915331	1915824	99.974266947277	0.0257330527230059	99.974266947277	pe	pangenome	vg	10
(50,60]	ref	59.9937946960176	20	8029099	8029079	20	8029079	8029099	99.9997509060481	0.000247396889924217	99.3184586777923	pe	pangenome	vg	10
(40,50]	ref	46.1913864837513	3	8893	8890	23	8037969	8037992	99.9997138588842	0.00028450642341285	99.4284265953636	pe	pangenome	vg	10
(30,40]	ref	35.7982430736558	4	10359	10355	27	8048324	8048351	99.9996645275535	0.000333985801397693	99.5565163351218	pe	pangenome	vg	10
(20,30]	ref	24.7431170979558	28	8463	8435	55	8056759	8056814	99.9993173480237	0.000680341447291598	99.6608559734474	pe	pangenome	vg	10
(10,20]	ref	16.5023305366893	51	7509	7458	106	8064217	8064323	99.998685568522	0.00131120351659835	99.7531102737001	pe	pangenome	vg	10
[0,10]	ref	2.00125925552813	7138	19853	12715	7244	8076932	8084176	99.9103928464694	0.0896071535305515	99.9103928464694	pe	pangenome	vg	10
(50,60]	novel	59.9728729217332	36	1852024	1851988	36	1851988	1852024	99.9980561806974	0.00187908603343207	96.6679106912166	se	pangenome	vg	10
(40,50]	novel	45.4395863198853	20	9766	9746	56	1861734	1861790	99.9969921419709	0.00292302271867211	97.1766210379341	se	pangenome	vg	10
(30,40]	novel	35.6539060578736	46	12199	12153	102	1873887	1873989	99.9945570651695	0.00532407709472421	97.8109691647202	se	pangenome	vg	10
(20,30]	novel	25.0816749212067	123	11105	10982	225	1884869	1885094	99.9880642556817	0.0117442877089505	98.3841947985855	se	pangenome	vg	10
(10,20]	novel	15.9054430614899	531	10766	10235	756	1895104	1895860	99.9601236378214	0.0394608067020735	98.9184293972571	se	pangenome	vg	10
[0,10]	novel	3.01352366641623	6548	19965	13417	7304	1908521	1915825	99.6187543225503	0.381245677449663	99.6187543225503	se	pangenome	vg	10
(50,60]	ref	59.9791667435281	35	7860461	7860426	35	7860426	7860461	99.9995547334946	0.000432944610921956	97.2322593214521	se	pangenome	vg	10
(40,50]	ref	45.055741650135	9	30749	30740	44	7891166	7891210	99.999442417576	0.00054427322515903	97.6125083883018	se	pangenome	vg	10
(30,40]	ref	36.0851570562862	25	37789	37764	69	7928930	7928999	99.9991297766591	0.00085351937581757	98.0796432536406	se	pangenome	vg	10
(20,30]	ref	24.9294472557415	40	41104	41064	109	7969994	7970103	99.998632389067	0.00134831321687123	98.5875986108663	se	pangenome	vg	10
(10,20]	ref	15.8562911829307	149	31870	31721	258	8001715	8001973	99.9967757951695	0.00319142027479613	98.9799824966679	se	pangenome	vg	10
[0,10]	ref	2.68767183280212	26735	82202	55467	26993	8057182	8084175	99.666100746211	0.333899253789038	99.666100746211	se	pangenome	vg	10
(50,60]	novel	59.9935842402997	23	1905620	1905597	23	1905597	1905620	99.9987930437338	0.00120052906794055	99.4662865339264	pe	pangenome	vg	1
(40,50]	novel	45.9264761904762	5	2625	2620	28	1908217	1908245	99.9985326831722	0.00146151364792763	99.6030424538397	pe	pangenome	vg	1
(30,40]	novel	35.4071428571429	21	2380	2359	49	1910576	1910625	99.9974353941773	0.00255764888387335	99.7261749786776	pe	pangenome	vg	1
(20,30]	novel	25.6476923076923	22	1950	1928	71	1912504	1912575	99.9962877272787	0.00370598103581648	99.8268106327206	pe	pangenome	vg	1
(10,20]	novel	15.7730936143831	49	1613	1564	120	1914068	1914188	99.9937310232851	0.00626362991968982	99.9084466093405	pe	pangenome	vg	1
[0,10]	novel	3.6640146878825	338	1634	1296	458	1915364	1915822	99.9760938124732	0.0239061875268162	99.9760938124732	pe	pangenome	vg	1
(50,60]	ref	59.9939910154173	39	8029310	8029271	39	8029271	8029310	99.9995142795583	0.000482423816002072	99.3208091162763	pe	pangenome	vg	1
(40,50]	ref	46.1934716082965	11	8823	8812	50	8038083	8038133	99.9993779650075	0.000618492071797528	99.4298121590099	pe	pangenome	vg	1
(30,40]	ref	35.7741466252909	15	10312	10297	65	8048380	8048445	99.9991923905798	0.000804039693336787	99.5571844162758	pe	pangenome	vg	1
(20,30]	ref	24.7247564742219	30	8418	8388	95	8056768	8056863	99.9988208810302	0.0011751349364153	99.6609426462406	pe	pangenome	vg	1
(10,20]	ref	16.5103169251517	46	7415	7369	141	8064137	8064278	99.9982515483717	0.00174414764246903	99.7520960077821	pe	pangenome	vg	1
[0,10]	ref	1.94839195979899	7235	19900	12665	7376	8076802	8084178	99.9087600495684	0.0912399504315714	99.9087600495684	pe	pangenome	vg	1
(50,60]	novel	59.9730076211552	41	1851819	1851778	41	1851778	1851819	99.9977859607229	0.00214007020474208	96.6569493560216	se	pangenome	vg	1
(40,50]	novel	45.4793507294021	22	9734	9712	63	1861490	1861553	99.9966157289102	0.00328840055850613	97.1638850103741	se	pangenome	vg	1
(30,40]	novel	35.6313110239506	26	11983	11957	89	1873447	1873536	99.9952496242399	0.00464551824931818	97.7880025576449	se	pangenome	vg	1
(20,30]	novel	25.0944741532977	89	11220	11131	178	1884578	1884756	99.9905558066933	0.00929103649863636	98.3690055198152	se	pangenome	vg	1
(10,20]	novel	15.8860098882988	384	10922	10538	562	1895116	1895678	99.9703536149072	0.0293346208552451	98.9190557592682	se	pangenome	vg	1
[0,10]	novel	3.00054598699558	6876	20147	13271	7438	1908387	1915825	99.6117599467592	0.388240053240771	99.6117599467592	se	pangenome	vg	1
